ticketID|status
6874991222|Waiting
6875349715|Waiting
6876615999|Resolved
6883543379|Resolved
6885577773|Resolved
6885892231|In progress
6896483211|Resolved
6897613815|In progress
6897719179|Waiting
6898811298|In progress
6911952874|Resolved
6919445221|Waiting
6921338431|In progress
6922762586|In progress
6926162143|In progress
6929238175|Waiting
6929977859|Waiting
6931982776|Resolved
6932124237|In progress
6934131221|Resolved
6934364488|In progress
6937112948|Waiting
6938495446|Waiting
6942479759|Waiting
6944764346|Resolved
6946112758|Waiting
6948925482|Resolved
6949488423|Waiting
6949687327|In progress
6952549636|In progress
6953717313|In progress
6959513585|In progress
6961632617|Waiting
6962968972|In progress
6964127193|In progress
6965112537|Waiting
6973765665|Resolved
6976732475|Waiting
6978995649|Resolved
6988148869|In progress
6988354382|In progress
6989815354|Resolved
6991264463|Waiting
7112169566|Waiting
7113842693|Resolved
7114391399|Waiting
7115563641|In progress
7123294427|Resolved
7124777172|Resolved
7126233991|Waiting
7129686962|Waiting
7132471794|Resolved
7135321952|Waiting
7137494885|In progress
7139229259|Resolved
7142616548|Resolved
7142675195|In progress
7143768952|Waiting
7143795842|Resolved
7149262851|Waiting
7149585684|Resolved
7151519657|Waiting
7155482455|Waiting
7155732211|Waiting
7156487482|In progress
7158936916|Waiting
7159436883|Resolved
7161973492|Waiting
7165181283|In progress
7165618439|Resolved
7165945135|Resolved
7167563539|In progress
7177136613|Waiting
7177213425|In progress
7177797516|Resolved
7182529273|Resolved
7184316582|Resolved
7187364119|In progress
7188824497|In progress
7189668688|In progress
7195453622|Resolved
7196185245|In progress
7214265653|Resolved
7216581398|Resolved
7218581964|Waiting
7218787429|Waiting
7218833233|Waiting
7219185568|Resolved
7219991837|In progress
7221677191|Waiting
7225328566|Waiting
7227585441|Waiting
7227991665|Waiting
7228286619|In progress
7228492199|Resolved
7229956434|Waiting
7231775118|Resolved
7232833196|Waiting
7233118697|In progress
7235667338|Waiting
7236481854|Resolved
7238544578|Resolved
7241219426|Resolved
7243144917|Resolved
7246789396|Waiting
7246978391|Waiting
7247321662|Waiting
7255371643|In progress
7257449535|In progress
7257718577|Waiting
7257921179|In progress
7258337663|Resolved
7265886677|Resolved
7268272816|Resolved
7268556157|Waiting
7269168859|Resolved
7271166512|In progress
7274829335|Resolved
7274972495|Resolved
7281424891|Resolved
7282851748|Resolved
7283355676|In progress
7283399399|In progress
7285278194|Resolved
7286935169|In progress
7288318936|Resolved
7289549854|Resolved
7289965957|Resolved
7291123176|In progress
7291513255|Resolved
7291943611|In progress
7292312343|Resolved
7293259925|Resolved
7293324851|Waiting
7298358581|Resolved
7299798984|Waiting
7315522555|Waiting
7319978699|In progress
7324611684|Waiting
7324916792|In progress
7325249159|Resolved
7328766289|Waiting
7331962487|Resolved
7332484995|In progress
7333535244|Waiting
7335535691|Resolved
7338456758|In progress
7338566975|Resolved
7338649921|Resolved
7339273941|Waiting
7341897321|In progress
7343984652|Waiting
7346238279|Resolved
7352569259|In progress
7355257933|Resolved
7361251792|Waiting
7362129524|In progress
7362298654|In progress
7363534243|In progress
7363573436|In progress
7364171553|Resolved
7367922149|Resolved
7368136975|Waiting
7368971248|In progress
7376712873|In progress
7379442515|In progress
7383625557|Resolved
7383659848|In progress
7385171658|Waiting
7387556555|In progress
7388721446|In progress
7391781193|Waiting
7393419152|Resolved
7394428789|Waiting
7397942981|Resolved
7398612272|Resolved
7416286654|Resolved
7416821732|Waiting
7417432253|Waiting
7419486392|Waiting
7419626767|Waiting
7421931846|In progress
7423225144|In progress
7425929826|Resolved
7429533196|In progress
7432782825|Resolved
7438135552|Resolved
7439948679|Waiting
7441236793|In progress
7441692274|In progress
7442366554|In progress
7447346696|In progress
7447553211|Resolved
7447657172|Resolved
7448186777|Waiting
7454538572|In progress
7455765886|Resolved
7457464938|Waiting
7458566745|Waiting
7459773392|Resolved
7462286684|Waiting
7462323612|Resolved
7463625722|Waiting
7463765423|In progress
7473921947|Waiting
7482198139|Waiting
7482393936|In progress
7482673411|Resolved
7483187286|Resolved
7486335219|Waiting
7487467623|Resolved
7488113872|Waiting
7488835758|Waiting
7489683859|Waiting
7499244563|Waiting
7514279985|In progress
7515964175|Resolved
7517369326|Waiting
7519755191|Resolved
7522851285|In progress
7522869313|Waiting
7524727858|Waiting
7526712179|Resolved
7528742364|Waiting
7529746577|Waiting
7531947254|Waiting
7532171344|Waiting
7534654117|Resolved
7535329468|Resolved
7541697969|In progress
7542553295|In progress
7542597989|In progress
7543886976|Waiting
7545246757|In progress
7546881255|Waiting
7552229398|In progress
7553892524|In progress
7554611527|Resolved
7554636511|Waiting
7555278316|In progress
7555689194|In progress
7558234972|Waiting
7559931397|Resolved
7564298188|In progress
7565327376|Waiting
7567413461|In progress
7571643681|In progress
7572279182|Waiting
7573871618|Waiting
7576496967|Resolved
7576724621|In progress
7578515263|Waiting
7578969323|Waiting
7579622335|Waiting
7579847114|Waiting
7583662162|Resolved
7589881688|Waiting
7595296597|Resolved
7596268967|Resolved
7597485631|Waiting
7615283146|In progress
7615296567|In progress
7616123596|Resolved
7618664229|In progress
7621297529|Waiting
7622469583|Resolved
7622693292|In progress
7622988428|In progress
7626578547|Resolved
7627588972|Waiting
7627691787|Resolved
7635653192|Resolved
7638664633|Waiting
7645969934|Resolved
7648134615|Waiting
7653171792|In progress
7653292242|Resolved
7653897658|In progress
7654984422|Resolved
7657747344|Waiting
7661373776|Resolved
7663127186|In progress
7663717146|Waiting
7664564722|Resolved
7666755966|Waiting
7667666533|In progress
7669321461|In progress
7669547383|Resolved
7669581179|Resolved
7671662927|Resolved
7674187344|Waiting
7675532935|Waiting
7676252115|Resolved
7676626798|Waiting
7678145875|Resolved
7681833663|Waiting
7683946442|Resolved
7684579616|In progress
7685247746|Resolved
7686774675|Waiting
7687769762|Waiting
7692881481|Waiting
7696449664|Resolved
7698113761|Waiting
7712774874|Resolved
7715236846|Waiting
7718978763|Waiting
7719677376|Waiting
7719761949|Resolved
7724761538|Resolved
7727619463|Waiting
7728464677|Resolved
7728835323|In progress
7732239176|Resolved
7734416239|Resolved
7734685444|Resolved
7736222425|Waiting
7737529386|Waiting
7737861153|In progress
7738231286|In progress
7739186233|Resolved
7742524595|In progress
7747711624|Resolved
7749146398|Resolved
7755478858|Waiting
7756718131|In progress
7757662973|Waiting
7758932479|Resolved
7763411337|Waiting
7764527843|In progress
7769158173|In progress
7774512821|In progress
7774581435|Waiting
7774692247|Resolved
7775925125|Waiting
7781673271|Resolved
7786825364|Resolved
7789136112|Resolved
7791575428|Waiting
7795349146|Resolved
7796147678|Resolved
7799388416|In progress
7799523758|In progress
7799547168|In progress
7812374521|Waiting
7815189554|Waiting
7816978851|Resolved
7819218468|Resolved
7821447812|Waiting
7821561831|Resolved
7822775586|Resolved
7838913982|Resolved
7841464496|In progress
7844425382|Waiting
7845729197|In progress
7845859736|In progress
7846655975|Waiting
7847362578|Resolved
7848415778|Resolved
7853432937|In progress
7862751866|Waiting
7864726895|In progress
7865254872|In progress
7871565451|Resolved
7875184219|Waiting
7875661722|In progress
7876825993|Waiting
7877732629|Resolved
7881194698|Waiting
7883949739|Waiting
7886364287|Resolved
7887275226|In progress
7887637313|Resolved
7894247644|In progress
7894465296|Waiting
7895333161|In progress
7899171445|Resolved
7912155328|In progress
7914236275|Resolved
7923868481|Waiting
7929717898|Waiting
7931836929|Waiting
7933455381|Waiting
7938283674|In progress
7938967598|Resolved
7941317379|In progress
7942212555|Waiting
7942962257|In progress
7943194971|In progress
7946725414|Resolved
7946737496|Waiting
7947773222|In progress
7947868444|Waiting
7948899133|In progress
7951712365|Resolved
7953286294|Resolved
7954388523|In progress
7957232878|In progress
7957438727|Resolved
7957931168|Waiting
7963629551|Resolved
7963762482|Waiting
7965156478|In progress
7972684162|Resolved
7972697722|Resolved
7977459931|In progress
7979597678|Waiting
7983892968|Resolved
7985686197|Resolved
7986735655|Resolved
7988538687|In progress
7989532963|Resolved
7991325448|In progress
7992442127|In progress
7997154871|Resolved
7999535945|In progress
8112274115|Waiting
8112287441|Waiting
8112988268|Waiting
8113286837|Resolved
8114313759|Resolved
8117428523|Waiting
8122434364|In progress
8126222771|Resolved
8126545966|Waiting
8129153642|In progress
8131291257|Resolved
8132638382|Resolved
8134718646|Waiting
8135259281|Waiting
8139833753|Resolved
8141922259|Resolved
8146388344|Waiting
8152254999|In progress
8155869928|Waiting
8157137781|Resolved
8157142224|Resolved
8158196386|In progress
8158325395|In progress
8159694483|Waiting
8162552735|Waiting
8166421226|Waiting
8167296567|Resolved
8168999545|Resolved
8178493753|Waiting
8178772343|In progress
8178857976|Waiting
8182476665|Resolved
8183597954|Waiting
8183942446|Resolved
8184545786|Resolved
8186362126|In progress
8187686443|In progress
8188695474|Resolved
8192661936|Waiting
8195524255|Resolved
8197848729|Resolved
8198755915|Resolved
8214774797|Waiting
8222318466|Waiting
8222459555|Resolved
8226482677|In progress
8228538773|Waiting
8232555584|Resolved
8237585875|Waiting
8239388988|In progress
8243783543|Resolved
8243927161|Waiting
8244564791|Waiting
8253143611|Waiting
8254712181|Resolved
8268669891|In progress
8274158487|In progress
8274591582|Waiting
8274829162|Resolved
8275246542|Waiting
8275343668|Waiting
8275914362|In progress
8276778462|Resolved
8276869949|In progress
8278726516|In progress
8282844789|In progress
8285213534|Resolved
8285592266|In progress
8289355284|Waiting
8291777185|In progress
8291822625|Resolved
8293411495|Waiting
8294327319|Waiting
8294549513|Resolved
8295287768|In progress
8311145743|Waiting
8312496926|Resolved
8312851836|Resolved
8315575977|Waiting
8317179512|Waiting
8318592562|Resolved
8319519722|Resolved
8319989976|Resolved
8321387764|In progress
8321851162|Resolved
8322176567|Resolved
8322599139|Resolved
8325171657|Waiting
8326162788|In progress
8327579738|In progress
8328699627|Resolved
8328876515|In progress
8329751988|In progress
8329763262|Waiting
8335662121|Resolved
8337876569|Resolved
8339913531|Waiting
8341351642|In progress
8344161545|Waiting
8344789673|Resolved
8348969267|In progress
8349481753|In progress
8351612684|Resolved
8354773744|Resolved
8355172428|In progress
8358948835|Waiting
8359737584|In progress
8361394944|In progress
8361561837|Waiting
8365335752|In progress
8366116578|Resolved
8368644553|Waiting
8368744756|Resolved
8371932973|In progress
8376465636|Waiting
8383796941|In progress
8384421356|In progress
8384692234|Resolved
8385694111|Waiting
8387672317|Resolved
8391657349|Waiting
8394273776|Waiting
8397371483|In progress
8397548188|Waiting
8412711865|Waiting
8413692713|Waiting
8413774817|In progress
8414266487|In progress
8416175928|Waiting
8417865763|In progress
8419443952|In progress
8422254556|Resolved
8424363641|Resolved
8426769562|In progress
8428473349|Waiting
8428947394|In progress
8429334886|In progress
8432522968|Resolved
8433355326|Waiting
8434715875|Resolved
8441196958|Waiting
8442812194|In progress
8443265229|Resolved
8444386959|Waiting
8445987792|Waiting
8446164627|Resolved
8448272759|In progress
8451475236|Resolved
8454678111|Resolved
8457531132|Waiting
8464256522|Waiting
8467186268|Waiting
8471935496|Waiting
8476632896|Resolved
8477247287|Waiting
8481696716|Resolved
8483858561|Resolved
8483916733|Resolved
8486366962|In progress
8486491721|Waiting
8488462564|Waiting
8488988159|In progress
8491147136|Waiting
8491372588|Waiting
8491868543|In progress
8491983647|Waiting
8494121824|In progress
8494589459|Resolved
8496691146|Resolved
8497529285|Waiting
8497639982|Waiting
8498471221|Resolved
8513188818|Resolved
8515474558|In progress
8517414918|In progress
8518659792|In progress
8519752475|Resolved
8521984133|Resolved
8522922289|In progress
8523426114|Resolved
8523866458|Resolved
8527119466|In progress
8527151932|Waiting
8528829674|Waiting
8531223772|In progress
8533436575|In progress
8533924985|In progress
8535423868|Resolved
8538727558|In progress
8545416531|Waiting
8546678631|Waiting
8547774139|In progress
8548167858|Waiting
8548238533|In progress
8549335387|Resolved
8554659816|Waiting
8555954478|Resolved
8557653565|Resolved
8558174529|In progress
8558324221|Waiting
8559734312|Waiting
8561526248|Resolved
8563982447|Waiting
8568121222|In progress
8569223348|In progress
8571985114|In progress
8573717566|Resolved
8574575819|Waiting
8575818727|In progress
8576818987|In progress
8576897676|In progress
8578912886|In progress
8579798193|Resolved
8584822234|Resolved
8588713611|Resolved
8588912396|Waiting
8598742731|Resolved
8611344998|Resolved
8611767445|Resolved
8611993551|Resolved
8612845724|In progress
8614631626|In progress
8614923219|In progress
8615996242|Resolved
8618764759|Resolved
8619228684|Waiting
8621977462|Waiting
8625669766|Resolved
8626634647|Waiting
8629177672|Waiting
8629768418|Resolved
8629846822|Resolved
8633596764|Waiting
8633639161|Waiting
8637924366|Waiting
8639661221|In progress
8639764511|Waiting
8642394979|Resolved
8646559186|Waiting
8651267111|Resolved
8654465537|In progress
8654922215|Waiting
8655519667|In progress
8658228496|In progress
8658337379|Waiting
8662458198|Resolved
8665435968|Waiting
8667177984|Resolved
8668712286|Resolved
8674215795|Waiting
8674475782|Resolved
8675634827|Waiting
8682844865|Resolved
8683634321|Waiting
8685185451|In progress
8685553127|Resolved
8688529767|In progress
8689236786|In progress
8689568885|In progress
8689824181|Resolved
8689934265|Waiting
8691637795|Resolved
8694287391|In progress
8695318791|Resolved
8695463275|In progress
8696882672|Resolved
8698293333|Resolved
8699741616|Waiting
8699935329|In progress
8712817556|Resolved
8712922637|Resolved
8714915785|In progress
8716333438|Waiting
8717269443|Waiting
8719197918|In progress
8719292649|Resolved
8721589478|In progress
8723552186|Waiting
8723685338|Waiting
8724169454|In progress
8726353824|Resolved
8728935613|In progress
8731127742|Waiting
8731186437|Waiting
8733437722|Resolved
8733938182|Waiting
8734812537|In progress
8735667575|Resolved
8736762157|Waiting
8738449448|Resolved
8739547549|In progress
8739697748|Waiting
8742213186|Resolved
8744671833|In progress
8745877254|In progress
8746937657|Resolved
8748754621|In progress
8753316647|Waiting
8753541778|Waiting
8755342431|In progress
8758752439|Resolved
8761353852|Waiting
8763835642|Waiting
8765167383|In progress
8773976229|In progress
8776157784|In progress
8776759935|Waiting
8777455555|In progress
8778795148|Resolved
8784433296|Waiting
8784989594|Resolved
8786919247|In progress
8787224143|Resolved
8788367785|Resolved
8788728165|Resolved
8788772232|Resolved
8792118353|Resolved
8793555992|Resolved
8793558179|Waiting
8794466779|In progress
8794564314|In progress
8795586195|Waiting
8795854289|In progress
8797219975|In progress
8798944197|In progress
8812117237|Waiting
8814788198|Waiting
8814919729|In progress
8817615696|Resolved
8818828963|In progress
8819367544|Waiting
8821436162|Waiting
8823757528|In progress
8823784852|In progress
8824895163|Resolved
8827589426|Waiting
8827669486|Resolved
8828889422|Resolved
8829461838|Resolved
8833496558|In progress
8834179429|Waiting
8835936958|In progress
8836378188|In progress
8839635217|Resolved
8842462369|Waiting
8845235674|Waiting
8845468283|In progress
8846165399|In progress
8846216325|In progress
8848343357|Resolved
8852877446|In progress
8853978745|Waiting
8854149519|In progress
8855211529|In progress
8855757214|Resolved
8855985886|Resolved
8859187369|Resolved
8863179956|In progress
8863796858|Waiting
8866784777|In progress
8869973316|Waiting
8874461781|Waiting
8874476169|Waiting
8876325297|Resolved
8879967513|Waiting
8881168529|In progress
8883721665|Waiting
8885641149|Waiting
8887372833|Resolved
8887824567|In progress
8894579869|Resolved
8895258423|Waiting
8895418898|Waiting
8895712736|Resolved
8897121945|In progress
8898257172|Waiting
8899583285|Waiting
8913418362|In progress
8922621612|In progress
8927497496|Waiting
8927527941|Resolved
8928517864|Resolved
8929273893|Waiting
8932618225|In progress
8934822656|Resolved
8939788472|Resolved
8939856931|Resolved
8942765375|Resolved
8945589868|Waiting
8945887754|Waiting
8949812347|Resolved
8951939387|Resolved
8956991341|Waiting
8958483583|Resolved
8959631232|Waiting
8961227239|Waiting
8963337186|Resolved
8972648675|Resolved
8976689621|Waiting
8976971398|In progress
8978162159|Waiting
8981525838|Resolved
8982151747|In progress
8984318517|Resolved
8987221243|Waiting
8989156731|In progress
8989975511|In progress
8995232596|Waiting
8998865713|Waiting
9113271524|Waiting
9114324792|In progress
9115555545|Resolved
9118215235|Resolved
9118947932|Resolved
9121317167|Resolved
9125248694|Resolved
9125782714|Resolved
9134171812|Resolved
9142334389|In progress
9143324775|In progress
9144432283|In progress
9144686195|Waiting
9147635888|Resolved
9157525472|Waiting
9158856565|Resolved
9163338537|In progress
9163399174|Waiting
9165463396|In progress
9173294961|Waiting
9173739361|In progress
9178673766|Waiting
9178736783|Resolved
9179546751|In progress
9185774997|In progress
9186671789|Resolved
9187939669|Waiting
9188384344|Resolved
9188559911|Waiting
9195366656|Waiting
9196141844|Resolved
9198754365|Waiting
9213724312|In progress
9213769125|In progress
9216539774|Waiting
9221815165|Resolved
9224973229|Waiting
9225251916|In progress
9226622649|Waiting
9227758137|Waiting
9232223896|Waiting
9233833798|Waiting
9237496276|Resolved
9238832883|Waiting
9238938838|Waiting
9241241147|In progress
9241754263|Waiting
9244721212|In progress
9245264325|Waiting
9245276128|Waiting
9245871513|Waiting
9247438919|Waiting
9248198447|Waiting
9248433714|Waiting
9252483741|Resolved
9254512338|Waiting
9255654645|In progress
9255735759|Waiting
9261681987|Resolved
9263242893|Resolved
9263875323|In progress
9264658394|In progress
9265563866|Resolved
9271224364|Resolved
9272242194|In progress
9274153297|In progress
9275465619|In progress
9277776845|In progress
9283761171|In progress
9284391685|Waiting
9284459471|Resolved
9288874835|Waiting
9289977225|Waiting
9292334336|Resolved
9294746462|Waiting
9313363658|Resolved
9313934692|Waiting
9314818827|Waiting
9315216272|In progress
9317445775|Resolved
9319396879|In progress
9321258239|Waiting
9322127134|Waiting
9325767966|Resolved
9327715284|In progress
9328187762|Waiting
9331131775|Waiting
9331617133|Resolved
9332419926|Waiting
9332654454|Resolved
9333234592|In progress
9334988312|In progress
9336491167|Resolved
9341167128|Resolved
9342136424|Resolved
9342231233|In progress
9342743226|In progress
9343319444|Waiting
9347867768|In progress
9349183711|Resolved
9352973674|In progress
9353831335|Waiting
9355474889|In progress
9358848957|Resolved
9364755854|Resolved
9368712162|In progress
9369265467|In progress
9374497911|In progress
9375954482|Waiting
9376578357|Waiting
9378356835|Resolved
9378396315|Waiting
9379812266|In progress
9384967272|In progress
9385542127|Waiting
9385696589|Resolved
9387597297|Waiting
9388623986|In progress
9394621731|In progress
9395152778|Waiting
9411756321|Resolved
9414332711|Waiting
9416296518|Resolved
9421441789|In progress
9424593139|Resolved
9426479655|Waiting
9433794984|Waiting
9434737538|Resolved
9437443315|Waiting
9439539586|Resolved
9445543436|Resolved
9448564663|Waiting
9449116378|Resolved
9449314869|Resolved
9453592472|Resolved
9454216877|In progress
9455798125|Resolved
9456829733|Waiting
9457132552|Resolved
9458216474|In progress
9461225133|In progress
9461249332|Resolved
9462286299|Resolved
9469962718|Resolved
9471555872|Waiting
9472626961|Resolved
9473888894|Resolved
9477134849|Waiting
9481493785|Waiting
9483456137|Resolved
9486789123|In progress
9488263624|Waiting
9493334433|Resolved
9494798347|Resolved
9497826292|Waiting
9499446685|In progress
9514258487|Waiting
9515647852|In progress
9516989157|Resolved
9517297749|In progress
9517463578|In progress
9519263955|Resolved
9519698714|Waiting
9523385631|Resolved
9524181476|In progress
9532444755|Resolved
9532752292|Waiting
9541895246|Waiting
9542967863|Resolved
9543678779|Resolved
9548412922|Waiting
9555335547|In progress
9558178973|Waiting
9562397583|Resolved
9567152877|Waiting
9567425858|Waiting
9567614962|Waiting
9569971816|Resolved
9572656736|Resolved
9577459987|In progress
9577526687|In progress
9579414136|Resolved
9585733993|In progress
9586557185|In progress
9591268865|Waiting
9591945371|Resolved
9594623824|Resolved
9595326628|Waiting
9596357348|Resolved
9613546611|Waiting
9614798285|Resolved
9615299856|In progress
9616123937|Waiting
9617516365|In progress
9624386297|Resolved
9625241218|Waiting
9625758363|In progress
9625795938|Resolved
9627361548|In progress
9634681623|Waiting
9635845295|In progress
9635979786|Resolved
9636568257|Waiting
9637392724|In progress
9638254452|In progress
9638699821|In progress
9641744682|In progress
9648933729|In progress
9649983292|Resolved
9653375865|Waiting
9653881973|Waiting
9654131352|Waiting
9654276171|In progress
9654522453|In progress
9659126649|Resolved
9662223324|Waiting
9665434254|In progress
9666771219|In progress
9668739955|Resolved
9669833918|In progress
9671831958|In progress
9673749476|Waiting
9674334217|Resolved
9675689757|In progress
9676259688|Resolved
9677287757|In progress
9681954934|Waiting
9687678319|Waiting
9691372692|Waiting
9691398417|Waiting
9693211264|In progress
9693881864|Resolved
9694566856|Resolved
9694726733|Resolved
9696178359|Waiting
9698419352|Resolved
9713794486|Resolved
9714255916|Resolved
9714872471|In progress
9715279746|Resolved
9719544687|Waiting
9719933659|Waiting
9721356999|In progress
9721851488|Waiting
9724168927|Waiting
9728417614|Waiting
9729764983|Resolved
9732794288|Resolved
9733229661|Resolved
9733619487|Waiting
9736574571|In progress
9736746627|In progress
9741597189|Waiting
9742517715|Resolved
9742863769|Resolved
9744468354|Resolved
9747848213|Resolved
9749369458|In progress
9756621933|Waiting
9756718164|Waiting
9757492226|Resolved
9757832626|In progress
9761264269|In progress
9761936974|In progress
9768915578|Resolved
9774556432|Waiting
9777813681|Waiting
9778127299|Waiting
9778464246|Waiting
9778978342|Waiting
9781672268|In progress
9782259929|Waiting
9783898382|In progress
9784149949|Resolved
9785385177|Resolved
9786274393|Resolved
9786539779|Resolved
9788952756|Resolved
9792255837|Resolved
9795543371|In progress
9797422641|Waiting
9799274118|Waiting
9811485651|Waiting
9818634864|In progress
9821198136|In progress
9822768423|In progress
9826838834|Resolved
9827152261|Resolved
9828574679|In progress
9835517963|In progress
9835976546|In progress
9837458878|Resolved
9839144747|In progress
9839856222|In progress
9842513388|Resolved
9843195668|Waiting
9844911723|Waiting
9847392215|Resolved
9848261277|Resolved
9848261662|In progress
9853241682|Waiting
9854143128|Waiting
9854289584|Waiting
9856938632|In progress
9857733592|Resolved
9859198731|In progress
9861533381|Resolved
9861757825|Resolved
9863319398|Resolved
9865269898|In progress
9866922646|Resolved
9871775667|In progress
9872395237|Waiting
9872936856|Resolved
9874449753|In progress
9874845527|In progress
9875952193|Waiting
9879531593|Resolved
9881815663|In progress
9882382495|Waiting
9885558254|In progress
9886159846|In progress
9889317928|Waiting
9891175951|Waiting
9891573588|In progress
9891669356|Resolved
9891948844|Resolved
9895266833|Resolved
9896468711|Resolved
9898571253|In progress
9899487596|Resolved
9911341523|Resolved
9914669516|Resolved
9914958452|Resolved
9915517822|In progress
9915715267|In progress
9917316211|In progress
9922387723|Waiting
9925594187|Waiting
9926449868|In progress
9927695128|Waiting
9927917329|In progress
9928394744|In progress
9928425824|In progress
9932629724|Waiting
9935886759|Resolved
9937128777|Resolved
9937751699|In progress
9939637322|Resolved
9941122218|Resolved
9945533742|In progress
9945729941|In progress
9946698763|Resolved
9947565732|Waiting
9948263677|Resolved
9951653986|Resolved
9952285886|Resolved
9955649376|In progress
9957987195|In progress
9958812333|Resolved
9958889296|In progress
9962226864|Resolved
9963642794|Resolved
9963954559|Resolved
9964511736|In progress
9971589279|In progress
9974541471|Waiting
9978423483|Resolved
9979351797|Waiting
9982555539|Waiting
9984978669|Resolved
9988116575|Resolved
9989688963|Resolved
9995529344|In progress
9996541515|Waiting
9997753725|Waiting
9998731563|Resolved
10113714759|Resolved
10114987776|Resolved
10115932517|Resolved
10124324243|Waiting
10125554766|In progress
10125621868|Waiting
10125685977|Waiting
10127186562|In progress
10128537523|Waiting
10129882875|Resolved
10131984373|In progress
10133772963|Resolved
10135976813|In progress
10136837815|Waiting
10137411329|Waiting
10137584897|In progress
10139386867|Waiting
10139387932|In progress
10141458949|In progress
10142523227|Resolved
10145462558|Waiting
10151152814|In progress
10154824762|Waiting
10156948997|In progress
10157465486|Resolved
10158736833|Waiting
10162972268|Resolved
10166833872|In progress
10171779529|Resolved
10175231817|Resolved
10175366129|Resolved
10181416191|In progress
10185184913|Waiting
10194154387|Waiting
10194767346|In progress
10213981693|Resolved
10218913922|Waiting
10219295521|Waiting
10221296912|Waiting
10222886884|Waiting
10225464771|Resolved
10228444765|In progress
10232737925|Resolved
10232846515|Waiting
10232977518|In progress
10234287911|Waiting
10235452363|Resolved
10236597415|Resolved
10237384956|Resolved
10239366427|In progress
10239882126|Waiting
10241463259|Waiting
10242459682|Resolved
10243454486|Resolved
10244385239|In progress
10244929123|In progress
10247447752|Waiting
10251758469|In progress
10252961846|Waiting
10254547183|Resolved
10254957569|Resolved
10255692955|Waiting
10256473217|In progress
10258383899|In progress
10259537721|In progress
10261351713|Waiting
10264517328|In progress
10265126742|Waiting
10268924212|In progress
10273786156|Waiting
10274796531|Waiting
10279649797|In progress
10283819918|In progress
10285527939|Resolved
10285835588|Waiting
10286349667|Resolved
10288183569|Resolved
10288563282|Waiting
10289799146|In progress
10294854572|Waiting
10295378378|Waiting
10297513156|In progress
10298314686|In progress
10312234538|In progress
10313262325|Waiting
10313512139|Resolved
10313792968|Waiting
10314354411|In progress
10316296126|In progress
10317396423|In progress
10317823668|In progress
10317979517|Resolved
10326128627|Resolved
10327226642|Waiting
10327866129|Waiting
10329345757|In progress
10333391424|In progress
10336554713|Resolved
10338774151|Resolved
10339579892|In progress
10339642986|In progress
10339867539|Resolved
10339893915|Resolved
10343443561|Resolved
10343445388|Waiting
10345864566|In progress
10349289875|Waiting
10349785394|Resolved
10351779856|Waiting
10352371573|Resolved
10356873788|Waiting
10357253428|Resolved
10362296335|Resolved
10364814287|Waiting
10365686859|In progress
10366176248|In progress
10367478455|Waiting
10372369438|Resolved
10378327823|Resolved
10388727259|In progress
10392491354|In progress
10396758576|In progress
10398774295|Resolved
10412546177|Resolved
10413561151|In progress
10416657972|Waiting
10416862652|Resolved
10418139271|Waiting
10419523919|Resolved
10422245577|Resolved
10426829771|Waiting
10429676953|Waiting
10432791486|In progress
10436719447|In progress
10439216319|In progress
10441748929|In progress
10449377879|In progress
10453854565|Resolved
10453967354|In progress
10457923127|In progress
10467474973|Waiting
10467573136|In progress
10468311818|Resolved
10468998637|Resolved
10469146856|Resolved
10472141155|Resolved
10474567531|In progress
10477774594|Waiting
10481895465|Waiting
10482769415|In progress
10484791887|Resolved
10486777186|Resolved
10487935148|In progress
10488782947|Resolved
10489555541|Resolved
10492538556|Resolved
10493364361|In progress
10497681325|Resolved
10515671858|Waiting
10516271656|Waiting
10518711769|Waiting
10521833824|Waiting
10522291675|In progress
10529698812|In progress
10529727223|Resolved
10532628339|Waiting
10533811943|Resolved
10538183592|In progress
10546384673|Waiting
10546719366|Waiting
10553275377|Resolved
10553568997|Resolved
10554236164|Waiting
10554456448|In progress
10555375976|Waiting
10555545413|Waiting
10558758623|Waiting
10563576769|Resolved
10565772628|Resolved
10566122873|Resolved
10567898919|Resolved
10572552555|In progress
10573641465|Resolved
10573788947|Resolved
10577611622|Resolved
10582456778|In progress
10588671418|Waiting
10589648588|In progress
10589764297|Waiting
10594319463|Waiting
10594476636|Resolved
10597934254|Resolved
10598771596|Waiting
10612828295|Resolved
10613444211|Resolved
10614768951|Resolved
10617242891|In progress
10617446438|Waiting
10622612397|Resolved
10623637286|Waiting
10623889325|Resolved
10631812595|Resolved
10632577477|In progress
10634531229|Waiting
10635611321|Waiting
10635869756|Resolved
10636577452|Resolved
10636899263|Resolved
10636975178|Resolved
10639834626|Waiting
10647998923|Resolved
10649422392|Resolved
10653241856|Waiting
10653417766|Resolved
10654631929|In progress
10657146693|Resolved
10658574638|Resolved
10661145562|In progress
10662931977|Waiting
10663489954|Waiting
10663923429|Waiting
10664238875|Waiting
10664996584|Resolved
10667123823|Waiting
10667228762|In progress
10669742451|In progress
10674226696|Waiting
10674283697|Waiting
10676595636|In progress
10676814529|In progress
10676957625|In progress
10677254454|In progress
10678367334|Waiting
10678535153|Waiting
10678988249|In progress
10682815757|Waiting
10682845835|In progress
10683882118|Waiting
10684324316|Waiting
10685288915|Resolved
10685341874|Waiting
10685988982|Resolved
